index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
187,2020-02-03 12:46:50.775,-4324475583306591935,,81.167.121.189,NO,Innlandet,Brandbu,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,False,False,False
188,2020-02-03 12:46:51.304,-2813893830045066102,,77.106.138.231,NO,Innlandet,Lillehammer,29492,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1673 (Chrome,Firefox 20.0.0.1673,iOS 13.4,mobile,True,False,False
189,2020-02-03 12:46:51.941,3052819108003179192,469.0,77.106.169.122,NO,Oslo County,Oslo,29492,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
190,2020-02-03 12:46:51.992,-4324475583306591935,,77.72.58.219,FI,Uusimaa,Helsinki,42252,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.149 Mobile Safari/537.36 PHX/5.0",Chrome Mobile 80.0.3987,Android 2.2,mobile,False,False,False
191,2020-02-03 12:46:52.527,-4324475583306591935,,170.39.76.220,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.117 Safari/537.36",Chrome Mobile WebView 81.0.4044,Android 4.1,mobile,False,False,False
192,2020-02-03 12:46:52.905,-4324475583306591935,,94.198.241.134,CZ,Hlavni mesto Praha,Prague,62160,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NPQ26.69-64; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False
193,2020-02-03 12:46:53.403,-4324475583306591935,,170.39.78.28,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1944.138 Mobile Safari/537.36 OPT/2.3",Chrome Mobile 81.0.4044.1944,Android 6.0.99,mobile,False,False,False
194,2020-02-03 12:46:53.560,-4324475583306591935,,151.236.47.206,GB,England,Reading,29550,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.90.97 Safari/537.36",Chrome 72.0.3626.90,Mac OS X 10.9.4,desktop,False,False,False
195,2020-02-03 12:46:53.916,-7315447538951216988,,10.0.160.62,NO,-,-,8478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.100 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
196,2020-02-03 12:46:55.455,9187119392009558735,,10.0.183.79,RO,Arges,Curtea de Argeş,500372,"Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.128 Safari/537.36 (Ecosia android@69.0.3497.17.19.128",Chrome 69.0.3497.17.19,Chrome OS 12105.100.0,desktop,True,False,False
197,2020-02-03 12:46:55.742,-4324475583306591935,,170.39.78.177,US,-,-,393398,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1931.96 Mobile Safari/537.36 variation/14113",Chrome Mobile 81.0.4044.1931,Android 10.0.99,mobile,False,False,False
198,2020-02-03 12:46:56.187,-4324475583306591935,,10.0.64.42,NO,-,-,29695,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Chrome OS 5978.98.0,desktop,False,False,False
199,2020-02-03 12:46:59.693,-1384931203020736667,,87.248.6.83,NO,Innlandet,Gjøvik,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
200,2020-02-03 12:47:01.405,-8019953944055185446,,84.234.254.197,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False
201,2020-02-03 12:47:01.656,-4324475583306591935,,170.39.77.254,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Plus Build/NMA26.42-113 AppleWebKit/537.36 (KHTML, like Gecko Chrome/63.0.3239.111 Mobile Safari/537.36",Chrome Mobile 63.0.3239,Android 4.1,mobile,False,False,False
202,2020-02-03 12:47:02.447,-6800042721086343171,,10.0.176.106,NO,Oslo County,Oslo,6829,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
203,2020-02-03 12:47:03.131,1849430354874933170,,23.137.225.177,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/254990",Android 2.2.2.2634,iOS 14.2.1,mobile,True,False,False
204,2020-02-03 12:47:03.459,-3714771491420158102,,199.26.84.65,US,-,-,393398,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 535) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",IE Mobile 11.0,Windows Phone 8.1,mobile,False,False,False
205,2020-02-03 12:47:03.706,-5377627992963732557,,115.69.219.34,ID,East Java,Surabaya,38778,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Plus Build/NCRS26.58-44-25; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,False,False,False
206,2020-02-03 12:47:03.796,3691954390879024919,,95.130.223.186,NO,Viken,Fornebu,49082,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NCQ26.69-48; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,False,False
207,2020-02-03 12:47:04.055,-2956828948477139701,,10.0.188.217,NO,-,-,500031,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.100 Safari/537.36",Chrome 69.0.3497.17.19,Chromecast 1.52.251747,desktop,True,False,False
208,2020-02-03 12:47:05.607,-7470277353584736421,,170.39.78.201,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/OPSS27.82-87-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False
209,2020-02-03 12:47:09.768,-3284137479262433373,,81.167.144.58,NO,Vestland,Urangsvag,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
210,2020-02-03 12:47:11.012,-8739918373899901858,,193.26.147.135,CA,-,-,207674,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power lite AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1950.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1950,iOS 11.2.6,mobile,True,False,False
211,2020-02-03 12:47:11.664,3974716234969525862,,84.209.221.148,NO,Viken,Finstadjordet,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/PKQ1.190522.001; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,False,False
212,2020-02-03 12:47:12.069,3164514737031939160,,10.0.190.120,FR,North,Roubaix,42929,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.81 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
213,2020-02-03 12:47:13.188,-479622131075859082,,87.248.28.16,NO,Innlandet,Gjøvik,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,True,False
214,2020-02-03 12:47:14.084,-6574957802473213027,527.0,92.221.168.50,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/PKQ1.190522.001; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,False,False
215,2020-02-03 12:47:14.477,-4324475583306591935,,79.161.71.15,NO,Vestland,Stord,29695,Opera/9.80  (iPhone; CPU iPhone OS 11_2_2 like Mac OS X) Presto/2.12.423 Version/12.16 variation/287848,Opera Mini 20.0.2254,iOS 11.2.2,tablet,False,False,False
216,2020-02-03 12:47:15.445,2951075366340320403,,92.221.9.238,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False
217,2020-02-03 12:47:15.728,-4324475583306591935,,77.106.130.37,NO,Innlandet,Loten,29492,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294298",Android 2.3.3.2672,iOS 7.1,tablet,False,False,False
218,2020-02-03 12:47:15.814,-5100889510564409279,,84.48.135.147,NO,Vestland,Florvag,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
219,2020-02-03 12:47:17.353,-8097230096375844854,,187.0.108.29,BR,Parana,Cambe,22689,"Mozilla/5.0  (Linux; U; Android 2.2) power Build/QPE30.79-75; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,False,False,False
220,2020-02-03 12:47:17.972,-1481305118208642608,,92.221.16.110,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
221,2020-02-03 12:47:18.623,-4324475583306591935,,81.167.121.189,NO,Innlandet,Brandbu,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,False,False,False
222,2020-02-03 12:47:21.969,-4324475583306591935,,81.166.183.10,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/R80-12739.105.0; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.132 Safari/537.36",Chrome Mobile WebView 80.0.3987,iOS 13.4,mobile,False,False,False
223,2020-02-03 12:47:22.254,-4324475583306591935,,79.160.141.134,NO,Innlandet,Lillehammer,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,False,False,False
224,2020-02-03 12:47:22.809,7222822765293386998,,80.203.101.31,NO,Viken,Fetsund,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
225,2020-02-03 12:47:23.733,-1525616960910876034,,31.185.28.50,NO,Viken,Fetsund,2116,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1673 (Chrome,Firefox 20.0.0.1673,iOS 13.4,mobile,True,False,False
226,2020-02-03 12:47:24.197,-1770582529322784837,,89.238.76.118,DE,-,-,34240,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.5.10 variation/199035",MiuiBrowser 12.5.10,iOS 11.2.6,mobile,True,False,False
227,2020-02-03 12:47:25.460,-4324475583306591935,,66.248.237.86,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2000.26 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2000,Windows Phone 8.1,mobile,False,True,False
228,2020-02-03 12:47:25.852,2928780311232121527,,185.82.200.219,AU,-,-,60117,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/51.0.2704.77 Mobile Safari/537.36 variation/149011",Chrome Mobile 51.0.2704,iOS 11.2.6,mobile,True,False,False
229,2020-02-03 12:47:27.953,-6824206179319715465,,81.166.116.24,NO,Rogaland,Stavanger,29695,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/1036",Chrome 90.0.4411,Chrome OS 5978.98.0,desktop,False,False,False
230,2020-02-03 12:47:28.229,8055800294526025057,,84.209.223.253,NO,Viken,Finstadjordet,41164,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
231,2020-02-03 12:47:28.255,5235347521123767652,,80.203.223.105,NO,Viken,Hokksund,15659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.378.379.80 Safari/537.36",Chrome 86.0.4240.378.379,Mac OS X 10.14.0,desktop,False,False,False
232,2020-02-03 12:47:28.955,-4324475583306591935,,109.74.191.177,NO,Viken,Naersnes,8478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
233,2020-02-03 12:47:29.329,-4324475583306591935,,185.70.97.110,TR,-,-,42910,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1949.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1949,Android 6.0.99,mobile,False,False,False
234,2020-02-03 12:47:29.378,-4324475583306591935,,193.57.249.3,FR,-,-,10991,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
235,2020-02-03 12:47:29.746,3357155501778921084,,10.0.237.23,BR,-,-,500169,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,True,False,False
236,2020-02-03 12:47:29.952,-2310771498096717889,,156.52.189.44,NO,Viken,Fredrikstad,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.100 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.0,desktop,True,False,False
237,2020-02-03 12:47:30.608,-4324475583306591935,,51.174.176.62,BR,-,-,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,False,False,False
238,2020-02-03 12:47:30.867,-5406145692655146274,,152.93.193.190,NO,Rogaland,Sola,29695,"Mozilla/5.0  (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/276644",Android 2.3.6,iOS 4.2.1,mobile,True,False,False
239,2020-02-03 12:47:31.565,-8504969528380282964,,81.166.237.7,NO,Vestfold og Telemark,Larvik,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,True,False,False
240,2020-02-03 12:47:32.052,-4324475583306591935,,194.152.35.141,RU,Moscow,Moscow,47655,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.28.92 Safari/537.36",Chrome 69.0.3497.17.28,Mac OS X 10.14.6,desktop,False,True,False
241,2020-02-03 12:47:33.165,-4324475583306591935,,194.152.35.141,RU,Moscow,Moscow,47655,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.28.92 Safari/537.36",Chrome 69.0.3497.17.28,Mac OS X 10.14.6,desktop,False,True,False
242,2020-02-03 12:47:34.121,8768256868421308790,678.0,37.191.183.221,NO,Oslo County,Oslo,57963,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/294272",Android 2.0.0.2442,iOS 7.1,tablet,True,False,False
243,2020-02-03 12:47:34.746,1785510636493393470,,77.106.163.162,NO,Innlandet,Hamar,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
244,2020-02-03 12:47:34.889,-4875976881216342461,,81.166.191.168,NO,Vestland,Stord,29695,"Mozilla/5.0  (Linux; Android 8.1; LT950 PRO Build/MRA58K; wv) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/126060",Android 2.3.6,Android 8.1,mobile,True,False,False
245,2020-02-03 12:47:35.209,7131351752059620160,,10.1.18.152,NO,-,-,62248,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,False,False,False
246,2020-02-03 12:47:35.219,-788402486175802559,,156.52.54.27,NO,Viken,Gressvik,29695,"Mozilla/5.0  (Macintosh; U; Intel Mac OS X 10_6_2; en-us) AppleWebKit/537.36 (KHTML, like Gecko Chrome/85.0.4163.0 Safari/537.36",Chrome 85.0.4163,Mac OS X 10.6.2,desktop,True,False,False
247,2020-02-03 12:47:35.880,-6677357754482527141,,193.150.121.180,NO,-,-,57423,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,False,True,False
248,2020-02-03 12:47:36.066,-4324475583306591935,,185.146.96.19,PL,Greater Poland,Suchy Las,197645,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.95 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 5978.98.0,desktop,False,False,False
249,2020-02-03 12:47:36.243,5150757933881053314,,23.137.225.199,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1949.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1949,iOS 14.2.1,mobile,True,False,False
250,2020-02-03 12:47:37.235,1109644681889535005,,10.1.34.79,ID,Bali,Denpasar,500007,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,True,False,False
251,2020-02-03 12:47:39.351,-4324475583306591935,,66.68.155.15,US,Texas,Wimberley,11427,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/4.2",Chrome Mobile WebView 81.0.4044,Android 4.1,mobile,False,False,False
252,2020-02-03 12:47:39.484,6254989350488722388,,91.189.179.79,NO,-,-,34989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
253,2020-02-03 12:47:39.890,-4324475583306591935,,10.0.105.195,IN,-,-,45916,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193385,Firefox 20.0.0.1618,iOS 11.2.6,mobile,False,False,False
254,2020-02-03 12:47:40.149,-3265178323424568512,,193.234.39.57,NO,-,-,50989,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.95 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 5978.98.0,desktop,True,False,False
255,2020-02-03 12:47:40.917,5510690340072544043,,158.149.137.8,NO,-,-,29492,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NDQS26.69-64-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,False,False
256,2020-02-03 12:47:41.514,-4324475583306591935,,158.149.139.54,NO,-,-,29492,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1618 variation/193387,Firefox 20.0.0.1618,iOS 11.2.6,mobile,False,False,False
257,2020-02-03 12:47:41.695,-1142159240311410007,,82.194.215.54,NO,Trøndelag,Trondheim,49455,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20150101 Firefox/20.0.0.1618 (Chrome,Firefox 20.0.0.1618,Android 2.2,mobile,True,False,False
258,2020-02-03 12:47:41.856,-4324475583306591935,,10.1.30.239,AR,Entre Rios,Federal,266705,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 baiduboxapp/6.3.1 (Baidu; P1 5.1.1",Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,False,False
259,2020-02-03 12:47:42.256,9064360180515249269,,91.90.110.43,NO,-,-,49788,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52",Edge 87.0.664,Mac OS X 10.14.6,desktop,True,False,False
260,2020-02-03 12:47:43.403,-194084409720044311,,213.162.247.31,NO,-,-,28824,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
261,2020-02-03 12:47:43.816,-6325588297587428627,,10.0.77.26,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.0 Safari/537.36 Edg/81.0.416.0",Edge 81.0.416,Mac OS X 10.14.6,desktop,True,False,False
262,2020-02-03 12:47:47.312,-3925834486711939292,,141.0.65.73,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
263,2020-02-03 12:47:47.889,4570499331631677656,,84.209.15.187,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36",Chrome 72.0.3626,Chrome OS 12105.100.0,desktop,True,False,False
264,2020-02-03 12:47:50.977,4734230973873671063,,188.228.52.151,BR,-,-,29695,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (BLA-L29; Android 10#10.0.0.159C432#29; gzip",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,True,False,False
265,2020-02-03 12:47:51.934,-3411472831153035160,,10.1.29.100,NO,Vestfold og Telemark,Holmestrand,50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.100 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False
